talkativeness,agreeableness,knowledge_sharing,mimicry,critical_thinking,equal,loop,timeout,percent
0.1,0.9,0.5,0.9,0.1,0,37,13,
0.1,0.9,0.5,0.9,0.5,0,50,0,
0.1,0.9,0.5,0.9,0.9,0,50,0,
0.1,0.9,0.9,0.1,0.1,47,3,0,"20.0, 33.33, 13.33, 20.0, 13.33, 26.67, 20.0, 40.0, 13.33, 20.0, 13.33, 33.33, 20.0, 6.67, 20.0, 20.0, 26.67, 20.0, 20.0, 20.0, 13.33, 20.0, 20.0, 33.33, 26.67, 26.67, 26.67, 20.0, 26.67, 26.67, 26.67, 13.33, 26.67, 13.33, 6.67, 20.0, 33.33, 13.33, 33.33, 26.67, 33.33, 6.67, 20.0, 13.33, 13.33, 26.67, 26.67"
0.1,0.9,0.9,0.1,0.5,48,2,0,"80.0, 86.67, 100.0, 86.67, 80.0, 73.33, 86.67, 80.0, 86.67, 73.33, 73.33, 86.67, 80.0, 73.33, 86.67, 46.67, 66.67, 80.0, 86.67, 80.0, 66.67, 93.33, 73.33, 86.67, 86.67, 66.67, 93.33, 80.0, 73.33, 80.0, 100.0, 86.67, 73.33, 80.0, 73.33, 80.0, 66.67, 86.67, 80.0, 66.67, 80.0, 86.67, 80.0, 86.67, 93.33, 93.33, 86.67, 86.67"
0.1,0.9,0.9,0.1,0.9,46,4,0,"93.33, 93.33, 100.0, 100.0, 93.33, 93.33, 100.0, 100.0, 93.33, 93.33, 93.33, 93.33, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 93.33, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 86.67, 93.33, 100.0, 100.0, 93.33, 100.0, 100.0, 86.67"
0.1,0.9,0.9,0.5,0.1,36,14,0,"26.67, 13.33, 6.67, 13.33, 33.33, 46.67, 6.67, 26.67, 26.67, 13.33, 40.0, 33.33, 26.67, 20.0, 6.67, 33.33, 40.0, 53.33, 40.0, 20.0, 26.67, 40.0, 46.67, 13.33, 26.67, 13.33, 13.33, 26.67, 33.33, 33.33, 6.67, 26.67, 26.67, 26.67, 6.67, 33.33"
0.1,0.9,0.9,0.5,0.5,46,4,0,"80.0, 86.67, 100.0, 80.0, 93.33, 100.0, 100.0, 80.0, 80.0, 86.67, 86.67, 86.67, 93.33, 100.0, 100.0, 100.0, 53.33, 66.67, 86.67, 93.33, 93.33, 100.0, 86.67, 73.33, 93.33, 80.0, 93.33, 100.0, 86.67, 93.33, 80.0, 93.33, 80.0, 86.67, 73.33, 100.0, 86.67, 66.67, 86.67, 73.33, 93.33, 93.33, 86.67, 93.33, 86.67, 86.67"
0.1,0.9,0.9,0.5,0.9,47,3,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.9,0.9,0.9,0.1,0,50,0,
0.1,0.9,0.9,0.9,0.5,5,45,0,"93.33, 86.67, 86.67, 73.33, 100.0"
0.1,0.9,0.9,0.9,0.9,19,31,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.5,0.1,0.1,0.1,0.1,0,43,7,
0.5,0.1,0.1,0.1,0.5,0,45,5,
0.5,0.1,0.1,0.1,0.9,0,50,0,
0.5,0.1,0.1,0.5,0.1,0,41,9,
0.5,0.1,0.1,0.5,0.5,0,47,3,
0.5,0.1,0.1,0.5,0.9,0,50,0,
0.5,0.1,0.1,0.9,0.1,0,43,7,
0.5,0.1,0.1,0.9,0.5,0,47,3,
0.5,0.1,0.1,0.9,0.9,0,50,0,
0.5,0.1,0.5,0.1,0.1,21,13,16,"20.0, 26.67, 33.33, 20.0, 33.33, 33.33, 33.33, 20.0, 60.0, 33.33, 33.33, 26.67, 6.67, 20.0, 13.33, 40.0, 33.33, 0.0, 53.33, 33.33, 33.33"
0.5,0.1,0.5,0.1,0.5,28,22,0,"93.33, 86.67, 100.0, 86.67, 86.67, 86.67, 93.33, 100.0, 86.67, 93.33, 86.67, 93.33, 93.33, 93.33, 100.0, 73.33, 93.33, 66.67, 93.33, 93.33, 86.67, 86.67, 80.0, 93.33, 100.0, 100.0, 100.0, 86.67"
0.5,0.1,0.5,0.1,0.9,31,19,0,"93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 93.33, 93.33, 100.0, 100.0, 100.0, 86.67, 86.67, 93.33, 100.0, 100.0, 93.33, 93.33, 100.0, 100.0, 100.0, 93.33, 93.33, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0"
0.5,0.1,0.5,0.5,0.1,0,0,50,
0.5,0.1,0.5,0.5,0.5,4,43,3,"93.33, 100.0, 100.0, 100.0"
0.5,0.1,0.5,0.5,0.9,4,46,0,"100.0, 100.0, 100.0, 100.0"
0.5,0.1,0.5,0.9,0.1,0,0,50,
0.5,0.1,0.5,0.9,0.5,0,47,3,
0.5,0.1,0.5,0.9,0.9,0,50,0,
0.5,0.1,0.9,0.1,0.1,38,12,0,"46.67, 33.33, 40.0, 26.67, 6.67, 13.33, 20.0, 20.0, 53.33, 26.67, 26.67, 20.0, 26.67, 20.0, 40.0, 46.67, 53.33, 46.67, 33.33, 53.33, 26.67, 26.67, 46.67, 40.0, 33.33, 20.0, 13.33, 13.33, 26.67, 33.33, 33.33, 40.0, 40.0, 33.33, 33.33, 33.33, 26.67, 26.67"
0.5,0.1,0.9,0.1,0.5,27,23,0,"100.0, 93.33, 100.0, 100.0, 93.33, 86.67, 100.0, 86.67, 93.33, 93.33, 80.0, 80.0, 100.0, 86.67, 93.33, 93.33, 86.67, 93.33, 100.0, 80.0, 86.67, 93.33, 86.67, 86.67, 93.33, 93.33, 93.33"
0.5,0.1,0.9,0.1,0.9,27,23,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.5,0.1,0.9,0.5,0.1,6,8,36,"40.0, 26.67, 20.0, 40.0, 33.33, 46.67"
0.5,0.1,0.9,0.5,0.5,27,23,0,"86.67, 100.0, 100.0, 100.0, 93.33, 100.0, 86.67, 100.0, 86.67, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33"
0.5,0.1,0.9,0.5,0.9,30,20,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.5,0.1,0.9,0.9,0.1,0,5,45,
0.5,0.1,0.9,0.9,0.5,2,48,0,"100.0, 100.0"
0.5,0.1,0.9,0.9,0.9,5,45,0,"100.0, 100.0, 100.0, 100.0, 100.0"
0.5,0.5,0.1,0.1,0.1,0,33,17,
0.5,0.5,0.1,0.1,0.5,0,50,0,
0.5,0.5,0.1,0.1,0.9,7,43,0,"93.33, 93.33, 93.33, 93.33, 93.33, 93.33, 93.33"
0.5,0.5,0.1,0.5,0.1,0,37,13,
0.5,0.5,0.1,0.5,0.5,0,50,0,
0.5,0.5,0.1,0.5,0.9,0,50,0,
0.5,0.5,0.1,0.9,0.1,0,39,11,
0.5,0.5,0.1,0.9,0.5,0,50,0,
0.5,0.5,0.1,0.9,0.9,0,50,0,
0.5,0.5,0.5,0.1,0.1,50,0,0,"20.0, 40.0, 46.67, 46.67, 20.0, 20.0, 40.0, 13.33, 40.0, 6.67, 40.0, 33.33, 6.67, 13.33, 33.33, 40.0, 33.33, 6.67, 20.0, 26.67, 20.0, 26.67, 33.33, 26.67, 46.67, 46.67, 20.0, 53.33, 0.0, 6.67, 13.33, 53.33, 26.67, 33.33, 20.0, 33.33, 6.67, 20.0, 33.33, 20.0, 13.33, 33.33, 46.67, 33.33, 6.67, 20.0, 46.67, 20.0, 13.33, 26.67"
0.5,0.5,0.5,0.1,0.5,50,0,0,"93.33, 93.33, 86.67, 100.0, 93.33, 93.33, 100.0, 93.33, 86.67, 93.33, 93.33, 93.33, 93.33, 93.33, 86.67, 93.33, 86.67, 93.33, 93.33, 73.33, 93.33, 80.0, 86.67, 93.33, 93.33, 93.33, 93.33, 93.33, 93.33, 93.33, 86.67, 86.67, 100.0, 93.33, 100.0, 73.33, 93.33, 100.0, 93.33, 86.67, 80.0, 93.33, 93.33, 80.0, 93.33, 93.33, 100.0, 93.33, 93.33, 86.67"
0.5,0.5,0.5,0.1,0.9,50,0,0,"93.33, 100.0, 93.33, 100.0, 100.0, 93.33, 100.0, 93.33, 93.33, 100.0, 93.33, 100.0, 100.0, 100.0, 93.33, 93.33, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 93.33, 93.33, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 93.33, 93.33, 93.33, 100.0, 100.0, 100.0, 86.67, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 93.33, 100.0, 93.33, 100.0"
0.5,0.5,0.5,0.5,0.1,15,34,1,"13.33, 26.67, 26.67, 26.67, 20.0, 20.0, 46.67, 20.0, 26.67, 53.33, 13.33, 46.67, 40.0, 26.67, 6.67"
0.5,0.5,0.5,0.5,0.5,16,34,0,"100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.5,0.5,0.5,0.5,0.9,14,36,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.5,0.5,0.5,0.9,0.1,0,48,2,
0.5,0.5,0.5,0.9,0.5,0,50,0,
0.5,0.5,0.5,0.9,0.9,0,50,0,
0.5,0.5,0.9,0.1,0.1,50,0,0,"6.67, 20.0, 26.67, 13.33, 40.0, 40.0, 20.0, 20.0, 20.0, 33.33, 26.67, 20.0, 26.67, 13.33, 0.0, 6.67, 33.33, 20.0, 20.0, 33.33, 20.0, 6.67, 26.67, 20.0, 0.0, 6.67, 46.67, 40.0, 20.0, 26.67, 40.0, 46.67, 26.67, 26.67, 13.33, 20.0, 40.0, 26.67, 40.0, 26.67, 46.67, 26.67, 26.67, 20.0, 20.0, 26.67, 26.67, 33.33, 20.0, 40.0"
0.5,0.5,0.9,0.1,0.5,50,0,0,"86.67, 86.67, 86.67, 93.33, 86.67, 93.33, 86.67, 86.67, 86.67, 86.67, 80.0, 86.67, 100.0, 93.33, 93.33, 93.33, 93.33, 93.33, 86.67, 93.33, 73.33, 86.67, 93.33, 66.67, 93.33, 93.33, 86.67, 93.33, 80.0, 93.33, 100.0, 93.33, 80.0, 80.0, 93.33, 93.33, 80.0, 93.33, 80.0, 86.67, 93.33, 86.67, 86.67, 93.33, 100.0, 80.0, 100.0, 86.67, 93.33, 86.67"
0.5,0.5,0.9,0.1,0.9,50,0,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0"
0.5,0.5,0.9,0.5,0.1,50,0,0,"26.67, 20.0, 13.33, 33.33, 33.33, 20.0, 26.67, 33.33, 33.33, 20.0, 13.33, 26.67, 33.33, 46.67, 13.33, 20.0, 40.0, 6.67, 33.33, 46.67, 20.0, 20.0, 40.0, 13.33, 46.67, 26.67, 33.33, 33.33, 33.33, 33.33, 33.33, 13.33, 20.0, 40.0, 13.33, 13.33, 13.33, 60.0, 33.33, 13.33, 40.0, 53.33, 26.67, 20.0, 33.33, 33.33, 46.67, 40.0, 26.67, 26.67"
0.5,0.5,0.9,0.5,0.5,49,1,0,"93.33, 100.0, 93.33, 93.33, 93.33, 100.0, 100.0, 100.0, 86.67, 93.33, 93.33, 100.0, 80.0, 86.67, 100.0, 100.0, 93.33, 100.0, 100.0, 73.33, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 86.67, 86.67, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 93.33, 100.0, 93.33, 100.0, 93.33, 100.0, 93.33, 93.33, 100.0, 100.0, 100.0, 93.33, 93.33"
0.5,0.5,0.9,0.5,0.9,50,0,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.5,0.5,0.9,0.9,0.1,5,45,0,"33.33, 26.67, 33.33, 40.0, 33.33"
0.5,0.5,0.9,0.9,0.5,13,37,0,"100.0, 100.0, 80.0, 100.0, 100.0, 86.67, 93.33, 93.33, 93.33, 100.0, 100.0, 100.0, 93.33"
0.5,0.5,0.9,0.9,0.9,36,14,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.5,0.9,0.1,0.1,0.1,0,49,1,
0.5,0.9,0.1,0.1,0.5,0,50,0,
0.5,0.9,0.1,0.1,0.9,5,45,0,"93.33, 93.33, 93.33, 93.33, 93.33"
0.5,0.9,0.1,0.5,0.1,0,46,4,
0.5,0.9,0.1,0.5,0.5,0,50,0,
0.5,0.9,0.1,0.5,0.9,0,50,0,
0.5,0.9,0.1,0.9,0.1,0,46,4,
0.5,0.9,0.1,0.9,0.5,0,50,0,
0.5,0.9,0.1,0.9,0.9,0,50,0,
0.5,0.9,0.5,0.1,0.1,50,0,0,"33.33, 20.0, 33.33, 26.67, 13.33, 13.33, 26.67, 26.67, 26.67, 13.33, 40.0, 33.33, 6.67, 33.33, 33.33, 20.0, 40.0, 40.0, 20.0, 20.0, 13.33, 26.67, 33.33, 26.67, 26.67, 6.67, 13.33, 26.67, 13.33, 40.0, 33.33, 40.0, 33.33, 26.67, 40.0, 13.33, 40.0, 40.0, 13.33, 20.0, 33.33, 26.67, 33.33, 33.33, 26.67, 26.67, 33.33, 33.33, 33.33, 33.33"
0.5,0.9,0.5,0.1,0.5,50,0,0,"86.67, 86.67, 80.0, 93.33, 93.33, 93.33, 86.67, 93.33, 100.0, 93.33, 100.0, 73.33, 80.0, 93.33, 80.0, 86.67, 93.33, 100.0, 86.67, 93.33, 86.67, 80.0, 93.33, 93.33, 86.67, 93.33, 93.33, 86.67, 93.33, 93.33, 100.0, 93.33, 100.0, 93.33, 100.0, 93.33, 100.0, 93.33, 100.0, 93.33, 93.33, 86.67, 93.33, 93.33, 86.67, 93.33, 86.67, 100.0, 93.33, 80.0"
0.5,0.9,0.5,0.1,0.9,50,0,0,"93.33, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 93.33, 93.33, 100.0, 93.33, 100.0, 93.33, 86.67, 93.33, 93.33, 93.33, 100.0, 93.33, 86.67, 93.33, 100.0, 93.33, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 93.33, 93.33, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 93.33, 93.33, 93.33, 93.33, 100.0, 100.0, 93.33, 100.0, 100.0, 93.33, 100.0, 93.33"
0.5,0.9,0.5,0.5,0.1,19,31,0,"20.0, 46.67, 26.67, 13.33, 20.0, 46.67, 13.33, 20.0, 33.33, 26.67, 13.33, 26.67, 20.0, 40.0, 33.33, 20.0, 33.33, 20.0, 20.0"
0.5,0.9,0.5,0.5,0.5,19,31,0,"93.33, 86.67, 93.33, 93.33, 100.0, 100.0, 100.0, 73.33, 93.33, 93.33, 93.33, 86.67, 93.33, 100.0, 93.33, 93.33, 100.0, 86.67, 100.0"
0.5,0.9,0.5,0.5,0.9,14,36,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.5,0.9,0.5,0.9,0.1,0,49,1,
0.5,0.9,0.5,0.9,0.5,0,50,0,
0.5,0.9,0.5,0.9,0.9,0,50,0,
0.5,0.9,0.9,0.1,0.1,50,0,0,"20.0, 20.0, 40.0, 20.0, 13.33, 33.33, 20.0, 0.0, 0.0, 40.0, 26.67, 46.67, 6.67, 33.33, 20.0, 13.33, 6.67, 26.67, 40.0, 20.0, 0.0, 20.0, 40.0, 6.67, 13.33, 26.67, 40.0, 6.67, 26.67, 26.67, 26.67, 13.33, 33.33, 26.67, 13.33, 26.67, 26.67, 6.67, 33.33, 26.67, 20.0, 6.67, 26.67, 26.67, 0.0, 20.0, 20.0, 46.67, 40.0, 26.67"
0.5,0.9,0.9,0.1,0.5,50,0,0,"93.33, 93.33, 100.0, 73.33, 93.33, 86.67, 86.67, 93.33, 93.33, 80.0, 93.33, 80.0, 86.67, 73.33, 80.0, 73.33, 93.33, 86.67, 93.33, 53.33, 93.33, 73.33, 66.67, 66.67, 80.0, 73.33, 73.33, 73.33, 80.0, 86.67, 66.67, 93.33, 73.33, 73.33, 93.33, 73.33, 86.67, 80.0, 80.0, 86.67, 86.67, 80.0, 86.67, 86.67, 80.0, 93.33, 86.67, 86.67, 100.0, 73.33"
0.5,0.9,0.9,0.1,0.9,50,0,0,"86.67, 93.33, 100.0, 93.33, 100.0, 100.0, 93.33, 86.67, 100.0, 93.33, 93.33, 100.0, 100.0, 100.0, 93.33, 93.33, 100.0, 93.33, 100.0, 93.33, 93.33, 100.0, 86.67, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 93.33, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 86.67, 100.0, 100.0"
0.5,0.9,0.9,0.5,0.1,49,1,0,"13.33, 20.0, 6.67, 46.67, 46.67, 40.0, 40.0, 20.0, 13.33, 26.67, 33.33, 33.33, 26.67, 13.33, 6.67, 40.0, 20.0, 20.0, 33.33, 13.33, 20.0, 13.33, 13.33, 46.67, 6.67, 33.33, 46.67, 33.33, 26.67, 33.33, 6.67, 20.0, 6.67, 6.67, 33.33, 26.67, 26.67, 33.33, 13.33, 26.67, 13.33, 20.0, 20.0, 26.67, 33.33, 33.33, 13.33, 26.67, 33.33"
0.5,0.9,0.9,0.5,0.5,49,1,0,"80.0, 86.67, 100.0, 93.33, 86.67, 73.33, 100.0, 93.33, 93.33, 86.67, 93.33, 93.33, 73.33, 100.0, 86.67, 86.67, 80.0, 93.33, 93.33, 93.33, 100.0, 93.33, 93.33, 93.33, 100.0, 100.0, 93.33, 93.33, 100.0, 100.0, 100.0, 93.33, 86.67, 93.33, 86.67, 100.0, 93.33, 93.33, 93.33, 86.67, 93.33, 80.0, 100.0, 100.0, 86.67, 93.33, 86.67, 93.33, 100.0"
0.5,0.9,0.9,0.5,0.9,50,0,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.5,0.9,0.9,0.9,0.1,9,41,0,"26.67, 26.67, 13.33, 13.33, 33.33, 20.0, 26.67, 20.0, 20.0"
0.5,0.9,0.9,0.9,0.5,12,38,0,"93.33, 100.0, 80.0, 100.0, 100.0, 93.33, 93.33, 93.33, 100.0, 100.0, 100.0, 93.33"
0.5,0.9,0.9,0.9,0.9,40,10,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.9,0.1,0.1,0.1,0.1,0,26,24,
0.9,0.1,0.1,0.1,0.5,0,49,1,
0.9,0.1,0.1,0.1,0.9,1,49,0,93.33
0.9,0.1,0.1,0.5,0.1,0,33,17,
0.9,0.1,0.1,0.5,0.5,0,48,2,
0.9,0.1,0.1,0.5,0.9,0,50,0,
0.9,0.1,0.1,0.9,0.1,0,30,20,
0.9,0.1,0.1,0.9,0.5,0,48,2,
0.9,0.1,0.1,0.9,0.9,0,50,0,
0.9,0.1,0.5,0.1,0.1,45,5,0,"33.33, 13.33, 20.0, 33.33, 33.33, 40.0, 33.33, 26.67, 33.33, 13.33, 40.0, 40.0, 46.67, 33.33, 26.67, 20.0, 20.0, 13.33, 40.0, 40.0, 33.33, 40.0, 33.33, 33.33, 46.67, 13.33, 46.67, 53.33, 40.0, 20.0, 13.33, 33.33, 26.67, 40.0, 46.67, 6.67, 33.33, 33.33, 33.33, 13.33, 46.67, 33.33, 40.0, 20.0, 20.0"
0.9,0.1,0.5,0.1,0.5,37,13,0,"100.0, 100.0, 86.67, 100.0, 93.33, 93.33, 100.0, 80.0, 100.0, 93.33, 93.33, 100.0, 93.33, 80.0, 100.0, 100.0, 86.67, 93.33, 93.33, 100.0, 80.0, 86.67, 86.67, 86.67, 93.33, 100.0, 100.0, 80.0, 93.33, 100.0, 100.0, 86.67, 100.0, 93.33, 100.0, 93.33, 93.33"
0.9,0.1,0.5,0.1,0.9,43,7,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 93.33, 100.0, 100.0, 93.33, 100.0, 93.33, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 93.33, 93.33, 93.33, 100.0, 93.33, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 86.67, 100.0, 100.0"
0.9,0.1,0.5,0.5,0.1,1,2,47,20.0
0.9,0.1,0.5,0.5,0.5,9,41,0,"93.33, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 93.33, 100.0"
0.9,0.1,0.5,0.5,0.9,6,44,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.9,0.1,0.5,0.9,0.1,0,1,49,
0.9,0.1,0.5,0.9,0.5,0,50,0,
0.9,0.1,0.5,0.9,0.9,0,50,0,
0.9,0.1,0.9,0.1,0.1,43,7,0,"40.0, 60.0, 26.67, 33.33, 26.67, 20.0, 33.33, 46.67, 33.33, 20.0, 40.0, 46.67, 20.0, 40.0, 20.0, 13.33, 20.0, 13.33, 26.67, 46.67, 26.67, 33.33, 26.67, 26.67, 40.0, 46.67, 33.33, 40.0, 33.33, 33.33, 40.0, 40.0, 33.33, 26.67, 26.67, 46.67, 33.33, 20.0, 40.0, 46.67, 20.0, 40.0, 26.67"
0.9,0.1,0.9,0.1,0.5,38,12,0,"86.67, 86.67, 86.67, 100.0, 93.33, 86.67, 93.33, 86.67, 100.0, 80.0, 100.0, 93.33, 80.0, 93.33, 93.33, 86.67, 100.0, 100.0, 100.0, 100.0, 100.0, 86.67, 100.0, 86.67, 100.0, 93.33, 93.33, 100.0, 100.0, 100.0, 93.33, 100.0, 93.33, 93.33, 86.67, 80.0, 93.33, 100.0"
0.9,0.1,0.9,0.1,0.9,43,7,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0"
0.9,0.1,0.9,0.5,0.1,42,2,6,"33.33, 46.67, 33.33, 33.33, 46.67, 53.33, 46.67, 60.0, 26.67, 13.33, 26.67, 20.0, 26.67, 46.67, 46.67, 46.67, 26.67, 26.67, 53.33, 33.33, 33.33, 40.0, 13.33, 66.67, 33.33, 53.33, 20.0, 46.67, 20.0, 40.0, 46.67, 20.0, 33.33, 26.67, 26.67, 33.33, 53.33, 33.33, 66.67, 46.67, 46.67, 46.67"
0.9,0.1,0.9,0.5,0.5,45,5,0,"100.0, 100.0, 100.0, 93.33, 100.0, 93.33, 93.33, 100.0, 93.33, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 93.33, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.9,0.1,0.9,0.5,0.9,46,4,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.9,0.1,0.9,0.9,0.1,0,20,30,
0.9,0.1,0.9,0.9,0.5,7,43,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.9,0.1,0.9,0.9,0.9,11,39,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.9,0.5,0.1,0.1,0.1,0,49,1,
0.9,0.5,0.1,0.1,0.5,0,50,0,
0.9,0.5,0.1,0.1,0.9,4,46,0,"93.33, 86.67, 93.33, 93.33"
0.9,0.5,0.1,0.5,0.1,0,47,3,
0.9,0.5,0.1,0.5,0.5,0,50,0,
0.9,0.5,0.1,0.5,0.9,0,50,0,
0.9,0.5,0.1,0.9,0.1,0,43,7,
0.9,0.5,0.1,0.9,0.5,0,50,0,
0.9,0.5,0.1,0.9,0.9,0,50,0,
